soc_emsi_2010_4,year,I_Rank,any_max,any_index_nor,any_Rank
9275,2017,0.197831978,0.776664024,0.008124174,0.25203252
9279,2017,0.227642276,0.776664024,0.004043969,0.165311653
1115,2018,0.753387534,0.745956302,0.062325941,0.737127371
1116,2018,0.471544715,0.745956302,0.49251561,0.98102981
1121,2018,0.617886179,0.745956302,0.039362075,0.585365854
1122,2018,0.268292683,0.745956302,0.016200653,0.37398374
1123,2018,0.52303523,0.745956302,0.019455118,0.422764228
1131,2018,0.837398374,0.745956302,0.038232504,0.571815718
1132,2018,0.948509485,0.745956302,0.083295782,0.807588076
1133,2018,0.775067751,0.745956302,0.049758548,0.674796748
1134,2018,0.945799458,0.745956302,0.072116183,0.769647696
1135,2018,0.699186992,0.745956302,0.024807208,0.47696477
1136,2018,0.964769648,0.745956302,0.346748883,0.962059621
1139,2018,0.758807588,0.745956302,0.041031355,0.601626016
1150,2018,0.731707317,0.745956302,0.03605154,0.552845528
1161,2018,0.821138211,0.745956302,0.046206318,0.647696477
1162,2018,0.853658537,0.745956302,0.086564751,0.821138211
1171,2018,0.552845528,0.745956302,0.02169012,0.447154472
1172,2018,0.506775068,0.745956302,0.023832197,0.463414634
1173,2018,0.533875339,0.745956302,0.045716609,0.636856369
1181,2018,0.406504065,0.745956302,0.009812432,0.260162602
1184,2018,0.539295393,0.745956302,0.017520233,0.406504065
1190,2018,0.295392954,0.745956302,0.005512847,0.184281843
1211,2018,0.363143631,0.745956302,0.019278567,0.420054201
1213,2018,0.35501355,0.745956302,0.025979029,0.482384824
1221,2018,0.452574526,0.745956302,0.010464954,0.273712737
1223,2018,0.119241192,0.745956302,0.004709807,0.157181572
1224,2018,0.311653117,0.745956302,0.005789044,0.195121951
1225,2018,0.376693767,0.745956302,0.011509981,0.298102981
1226,2018,0.669376694,0.745956302,0.009955494,0.262872629
1241,2018,0.525745257,0.745956302,0.016255459,0.379403794
1242,2018,0.048780488,0.745956302,0.001498006,0.046070461
1251,2018,0.501355014,0.745956302,0.024761471,0.474254743
1252,2018,0.046070461,0.745956302,0.001816115,0.078590786
1253,2018,0.140921409,0.745956302,0.002620959,0.108401084
1254,2018,0.349593496,0.745956302,0.037184675,0.563685637
1255,2018,0.222222222,0.745956302,0.012833151,0.314363144
1259,2018,0.718157182,0.745956302,0.052520153,0.685636856
2111,2018,0.547425474,0.745956302,0.038955779,0.577235772
2112,2018,0.577235772,0.745956302,0.058282269,0.715447154
2113,2018,0.745257453,0.745956302,0.151649386,0.891598916
2114,2018,0.634146341,0.745956302,0.023920082,0.466124661
2119,2018,0.642276423,0.745956302,0.047923225,0.661246612
2121,2018,0.72899729,0.745956302,0.178353979,0.91598916
2122,2018,0.463414634,0.745956302,0.114810759,0.867208672
2123,2018,0.569105691,0.745956302,0.2106749,0.929539295
2124,2018,0.579945799,0.745956302,0.367950784,0.972899729
2126,2018,0.696476965,0.745956302,0.254937303,0.945799458
2127,2018,0.598915989,0.745956302,0.089661827,0.826558266
2129,2018,0.693766938,0.745956302,0.143164093,0.888888889
2133,2018,0.91598916,0.745956302,0.160974979,0.905149051
2134,2018,0.937669377,0.745956302,0.290649109,0.951219512
2135,2018,0.970189702,0.745956302,0.562001097,0.986449864
2136,2018,0.907859079,0.745956302,0.919267626,0.997289973
2137,2018,0.926829268,0.745956302,1,1
2139,2018,0.913279133,0.745956302,0.619300414,0.994579946
2141,2018,0.615176152,0.745956302,0.026347921,0.487804878
2142,2018,0.653116531,0.745956302,0.047322626,0.655826558
2150,2018,0.766937669,0.745956302,0.044215475,0.62601626
2211,2018,0.430894309,0.745956302,0.009448158,0.257452575
2212,2018,0.325203252,0.745956302,0.010775708,0.284552846
2213,2018,0.352303523,0.745956302,0.005194321,0.173441734
2214,2018,0.230352304,0.745956302,0.002624205,0.111111111
2215,2018,0.281842818,0.745956302,0.005892458,0.203252033
2216,2018,0.010840108,0.745956302,0.000841047,0.024390244
2217,2018,0.306233062,0.745956302,0.016254411,0.376693767
2218,2018,0.287262873,0.745956302,0.005417279,0.178861789
2219,2018,0.414634146,0.745956302,0.010582972,0.281842818
2221,2018,0.449864499,0.745956302,0.006180848,0.214092141
2222,2018,0.108401084,0.745956302,0.004016008,0.143631436
2223,2018,0.130081301,0.745956302,0.004782214,0.159891599
2229,2018,0.330623306,0.745956302,0.008166716,0.243902439
2231,2018,0.214092141,0.745956302,0.004202247,0.151761518
2232,2018,0.224932249,0.745956302,0.005126731,0.170731707
2311,2018,0.528455285,0.745956302,0.021052369,0.444444444
2312,2018,0.246612466,0.745956302,0.006026521,0.20596206
2314,2018,0.062330623,0.745956302,0.001744042,0.070460705
2315,2018,0.127371274,0.745956302,0.00163762,0.06504065
2316,2018,0.189701897,0.745956302,0.002645098,0.113821138
2317,2018,0.544715447,0.745956302,0.015875995,0.363143631
2318,2018,0.723577236,0.745956302,0.03515199,0.547425474
2319,2018,0.365853659,0.745956302,0.008842959,0.254742547
2412,2018,0.43902439,0.745956302,0.027987826,0.498644986
2413,2018,0.20596206,0.745956302,0.005558577,0.189701897
2419,2018,0.322493225,0.745956302,0.021860313,0.449864499
2421,2018,0.867208672,0.745956302,0.033769789,0.531165312
2423,2018,0.978319783,0.745956302,0.317538354,0.956639566
2424,2018,0.785907859,0.745956302,0.072990588,0.775067751
2425,2018,0.834688347,0.745956302,0.104681693,0.856368564
2426,2018,0.769647696,0.745956302,0.160142145,0.902439024
2429,2018,0.929539295,0.745956302,0.252409408,0.943089431
2431,2018,0.921409214,0.745956302,0.356779819,0.967479675
2432,2018,0.962059621,0.745956302,0.109509451,0.861788618
2433,2018,0.143631436,0.745956302,0.011570416,0.300813008
2434,2018,0.444444444,0.745956302,0.027590936,0.495934959
2435,2018,0.680216802,0.745956302,0.315733584,0.953929539
2436,2018,0.596205962,0.745956302,0.091341583,0.834688347
2442,2018,0.18699187,0.745956302,0.00685484,0.222222222
2443,2018,0.517615176,0.745956302,0.023074277,0.45799458
2444,2018,0.382113821,0.745956302,0.016728781,0.39295393
2449,2018,0.428184282,0.745956302,0.014338079,0.346883469
2451,2018,0.840108401,0.745956302,0.053085359,0.693766938
2452,2018,0.87804878,0.745956302,0.08604543,0.818428184
2461,2018,0.682926829,0.745956302,0.258708408,0.948509485
2462,2018,0.666666667,0.745956302,0.04592141,0.639566396
2463,2018,0.89701897,0.745956302,0.071292898,0.766937669
2471,2018,0.972899729,0.745956302,0.154335996,0.894308943
2472,2018,0.953929539,0.745956302,0.090119551,0.829268293
2473,2018,0.989159892,0.745956302,0.130805076,0.872628726
3111,2018,0.661246612,0.745956302,0.044341544,0.628726287
3112,2018,0.466124661,0.745956302,0.06995654,0.764227642
3113,2018,0.479674797,0.745956302,0.063948872,0.745257453
3114,2018,0.371273713,0.745956302,0.221296737,0.93495935
3115,2018,0.588075881,0.745956302,0.094654508,0.845528455
3116,2018,0.918699187,0.745956302,0.059070439,0.718157182
3119,2018,0.590785908,0.745956302,0.055206138,0.701897019
3121,2018,0.726287263,0.745956302,0.195152265,0.924119241
3122,2018,0.791327913,0.745956302,0.352984387,0.964769648
3131,2018,0.983739837,0.745956302,0.617557256,0.991869919
3132,2018,0.986449864,0.745956302,0.597342755,0.989159892
3213,2018,0.623306233,0.745956302,0.013709711,0.33604336
3216,2018,0.208672087,0.745956302,0.00175386,0.073170732
3217,2018,0.317073171,0.745956302,0.010516466,0.279132791
3218,2018,0.536585366,0.745956302,0.050387412,0.677506775
3219,2018,0.493224932,0.745956302,0.018436461,0.411924119
3231,2018,0.384823848,0.745956302,0.008678384,0.25203252
3233,2018,0.292682927,0.745956302,0.004967457,0.162601626
3234,2018,0.37398374,0.745956302,0.016585345,0.390243902
3235,2018,0.409214092,0.745956302,0.013172787,0.325203252
3239,2018,0.308943089,0.745956302,0.008074747,0.241192412
3311,2018,0.390243902,0.745956302,0.015782773,0.360433604
3312,2018,0.739837398,0.745956302,0.075622172,0.780487805
3313,2018,0.146341463,0.745956302,0.011003629,0.287262873
3314,2018,0.417344173,0.745956302,0.024944432,0.479674797
3315,2018,0.441734417,0.745956302,0.013401166,0.333333333
3319,2018,0.720867209,0.745956302,0.196881791,0.926829268
3411,2018,0.991869919,0.745956302,0.329263279,0.959349593
3412,2018,0.93495935,0.745956302,0.100957291,0.850948509
3413,2018,0.420054201,0.745956302,0.023743331,0.460704607
3414,2018,0.284552846,0.745956302,0.003494275,0.138211382
3415,2018,0.460704607,0.745956302,0.016192786,0.371273713
3416,2018,0.98102981,0.745956302,0.163180817,0.910569106
3417,2018,0.967479675,0.745956302,0.161220529,0.907859079
3421,2018,0.997289973,0.745956302,0.476949454,0.978319783
3422,2018,0.951219512,0.745956302,0.235270325,0.940379404
3441,2018,0.531165312,0.745956302,0.040242601,0.596205962
3442,2018,0.482384824,0.745956302,0.026025891,0.485094851
3443,2018,0.195121951,0.745956302,0.006035888,0.208672087
3511,2018,0.715447154,0.745956302,0.052425171,0.682926829
3512,2018,0.512195122,0.745956302,0.019975452,0.436314363
3513,2018,0.845528455,0.745956302,0.056932763,0.7100271
3520,2018,0.319783198,0.745956302,0.019808458,0.430894309
3531,2018,0.558265583,0.745956302,0.034681864,0.544715447
3532,2018,0.704607046,0.745956302,0.0440323,0.623306233
3533,2018,0.520325203,0.745956302,0.036261819,0.555555556
3534,2018,0.880758808,0.745956302,0.068439233,0.758807588
3535,2018,0.585365854,0.745956302,0.015940434,0.365853659
3536,2018,0.56097561,0.745956302,0.076387064,0.788617886
3537,2018,0.869918699,0.745956302,0.037827036,0.569105691
3538,2018,0.864498645,0.745956302,0.050619601,0.680216802
3539,2018,0.891598916,0.745956302,0.107643502,0.859078591
3541,2018,0.818428184,0.745956302,0.05520135,0.699186992
3542,2018,0.848238482,0.745956302,0.047514614,0.658536585
3543,2018,0.994579946,0.745956302,0.210834858,0.932249322
3544,2018,0.357723577,0.745956302,0.012238199,0.308943089
3545,2018,0.804878049,0.745956302,0.06423903,0.74796748
3546,2018,0.701897019,0.745956302,0.041414248,0.609756098
3550,2018,0.647696477,0.745956302,0.008652474,0.249322493
3561,2018,0.799457995,0.745956302,0.05619663,0.707317073
3562,2018,0.780487805,0.745956302,0.039252988,0.579945799
3563,2018,0.850948509,0.745956302,0.064334603,0.750677507
3564,2018,0.563685637,0.745956302,0.032657199,0.52303523
3565,2018,0.658536585,0.745956302,0.039361445,0.582655827
3567,2018,0.344173442,0.745956302,0.024261118,0.471544715
4112,2018,0.742547425,0.745956302,0.048574404,0.666666667
4113,2018,0.83197832,0.745956302,0.066013978,0.756097561
4114,2018,0.810298103,0.745956302,0.038375702,0.574525745
4121,2018,0.829268293,0.745956302,0.04003527,0.593495935
4122,2018,0.932249322,0.745956302,0.072151374,0.772357724
4123,2018,0.60704607,0.745956302,0.03094237,0.517615176
4124,2018,0.872628726,0.745956302,0.04602851,0.642276423
4129,2018,0.859078591,0.745956302,0.057298737,0.712737127
4131,2018,0.959349593,0.745956302,0.168083954,0.913279133
4132,2018,0.566395664,0.745956302,0.040749051,0.598915989
4133,2018,0.894308943,0.745956302,0.064573854,0.753387534
4134,2018,0.883468835,0.745956302,0.08945007,0.823848238
4135,2018,0.783197832,0.745956302,0.084760207,0.815718157
4138,2018,0.823848238,0.745956302,0.075628441,0.783197832
4151,2018,0.956639566,0.745956302,0.136430511,0.883468835
4159,2018,0.761517615,0.745956302,0.104234308,0.853658537
4161,2018,0.81300813,0.745956302,0.062346877,0.739837398
4162,2018,0.886178862,0.745956302,0.077839691,0.791327913
4211,2018,0.64498645,0.745956302,0.132139421,0.875338753
4212,2018,0.298102981,0.745956302,0.187139349,0.921409214
4213,2018,0.555555556,0.745956302,0.090163966,0.83197832
4214,2018,0.712737127,0.745956302,0.120020615,0.869918699
4215,2018,0.750677507,0.745956302,0.093300816,0.837398374
4216,2018,0.487804878,0.745956302,0.046801203,0.650406504
4217,2018,0.899728997,0.745956302,0.433327074,0.975609756
5111,2018,0.826558266,0.745956302,0.139987389,0.886178862
5112,2018,0.672086721,0.745956302,0.014689128,0.352303523
5113,2018,0.070460705,0.745956302,0.000835488,0.021680217
5114,2018,0.200542005,0.745956302,0.003959294,0.140921409
5119,2018,0.756097561,0.745956302,0.046071757,0.64498645
5211,2018,0.447154472,0.745956302,0.055463988,0.704607046
5212,2018,0.387533875,0.745956302,0.042944452,0.620596206
5213,2018,0.094850949,0.745956302,0.003331331,0.132791328
5214,2018,0.135501355,0.745956302,0.004085163,0.146341463
5215,2018,0.162601626,0.745956302,0.002460544,0.100271003
5216,2018,0.235772358,0.745956302,0.011272159,0.295392954
5221,2018,0.262872629,0.745956302,0.093870349,0.842818428
5222,2018,0.197831978,0.745956302,0.045310367,0.631436314
5223,2018,0.655826558,0.745956302,0.093633215,0.840108401
5224,2018,0.468834688,0.745956302,0.042853959,0.617886179
5225,2018,0.455284553,0.745956302,0.014418025,0.349593496
5231,2018,0.346883469,0.745956302,0.017126208,0.398373984
5232,2018,0.243902439,0.745956302,0.007362931,0.230352304
5234,2018,0.01897019,0.745956302,0.001406826,0.043360434
5235,2018,0.47696477,0.745956302,0.04686237,0.653116531
5236,2018,0.08401084,0.745956302,0.011609317,0.303523035
5237,2018,0.636856369,0.745956302,0.023053288,0.455284553
5241,2018,0.314363144,0.745956302,0.033009138,0.525745257
5242,2018,0.924119241,0.745956302,0.366438739,0.970189702
5244,2018,0.368563686,0.745956302,0.041354319,0.60704607
5245,2018,0.79403794,0.745956302,0.519812049,0.983739837
5249,2018,0.514905149,0.745956302,0.081137537,0.802168022
5250,2018,0.422764228,0.745956302,0.014198837,0.341463415
5311,2018,0.211382114,0.745956302,0.003210002,0.130081301
5312,2018,0.013550136,0.745956302,0.001256899,0.037940379
5313,2018,0.089430894,0.745956302,0.003186727,0.127371274
5314,2018,0.25203252,0.745956302,0.005523965,0.18699187
5315,2018,0.054200542,0.745956302,0.001568216,0.056910569
5316,2018,0.233062331,0.745956302,0.014312058,0.344173442
5319,2018,0.170731707,0.745956302,0.005506779,0.181571816
5321,2018,0.024390244,0.745956302,0.00123877,0.035230352
5322,2018,0.436314363,0.745956302,0.012896823,0.317073171
5323,2018,0.075880759,0.745956302,0.001674276,0.067750678
5330,2018,0.27100271,0.745956302,0.016146174,0.368563686
5411,2018,0.474254743,0.745956302,0.062610138,0.742547425
5412,2018,0.74796748,0.745956302,0.013323952,0.327913279
5413,2018,0.609756098,0.745956302,0.030681706,0.514905149
5414,2018,0.674796748,0.745956302,0.023022891,0.452574526
5419,2018,0.550135501,0.745956302,0.028945911,0.509485095
5421,2018,0.910569106,0.745956302,0.099853494,0.848238482
5422,2018,0.975609756,0.745956302,0.184514551,0.918699187
5423,2018,0.815718157,0.745956302,0.059423888,0.723577236
5431,2018,0.040650407,0.745956302,0.001892589,0.081300813
5432,2018,0.086720867,0.745956302,0.001156267,0.032520325
5433,2018,0.043360434,0.745956302,0.000482043,0.005420054
5434,2018,0.154471545,0.745956302,0.001991875,0.086720867
5435,2018,0.027100271,0.745956302,0.003172751,0.124661247
5436,2018,0.100271003,0.745956302,0.002500004,0.10298103
5441,2018,0.178861789,0.745956302,0.010478379,0.276422764
5442,2018,0.138211382,0.745956302,0.006375725,0.216802168
5443,2018,0.2899729,0.745956302,0.009986071,0.265582656
5449,2018,0.582655827,0.745956302,0.052631786,0.688346883
6121,2018,0.078590786,0.745956302,0.001563804,0.054200542
6122,2018,0.037940379,0.745956302,0.019571113,0.425474255
6123,2018,0.176151762,0.745956302,0.005813861,0.197831978
6125,2018,0.035230352,0.745956302,0.000731095,0.01897019
6126,2018,0.092140921,0.745956302,0.001078042,0.027100271
6131,2018,0.116531165,0.745956302,0.002391103,0.094850949
6132,2018,0.62601626,0.745956302,0.039782334,0.590785908
6139,2018,0.379403794,0.745956302,0.011242099,0.292682927
6141,2018,0.341463415,0.745956302,0.012427441,0.311653117
6142,2018,0.604336043,0.745956302,0.028888982,0.506775068
6143,2018,0.073170732,0.745956302,0.016841238,0.395663957
6144,2018,0.631436314,0.745956302,0.041305539,0.604336043
6145,2018,0.124661247,0.745956302,0.005845123,0.200542005
6146,2018,0.216802168,0.745956302,0.013355923,0.330623306
6147,2018,0.004065041,0.745956302,0.008453989,0.246612466
6148,2018,0.016260163,0.745956302,0.026543019,0.490514905
6211,2018,0.254742547,0.745956302,0.007056746,0.227642276
6212,2018,0.842818428,0.745956302,0.030000073,0.512195122
6214,2018,0.677506775,0.745956302,0.05499354,0.696476965
6215,2018,0.66395664,0.745956302,0.049057447,0.669376694
6219,2018,0.601626016,0.745956302,0.036595531,0.56097561
6221,2018,0.105691057,0.745956302,0.001502336,0.048780488
6222,2018,0.056910569,0.745956302,0.001796685,0.075880759
6231,2018,0.051490515,0.745956302,0.002131847,0.092140921
6232,2018,0.327913279,0.745956302,0.008054206,0.235772358
6240,2018,0.39295393,0.745956302,0.017601433,0.409214092
7111,2018,0.498644986,0.745956302,0.012907687,0.319783198
7112,2018,0.495934959,0.745956302,0.031534535,0.520325203
7113,2018,1,0.745956302,0.221791335,0.937669377
7114,2018,0.184281843,0.745956302,0.003061957,0.12195122
7115,2018,0.612466125,0.745956302,0.028482465,0.504065041
7121,2018,0.620596206,0.745956302,0.007920168,0.233062331
7122,2018,0.734417344,0.745956302,0.035741129,0.550135501
7123,2018,0.856368564,0.745956302,0.061623737,0.731707317
7124,2018,0.737127371,0.745956302,0.037533885,0.566395664
7125,2018,0.7100271,0.745956302,0.039532761,0.588075881
7129,2018,0.861788618,0.745956302,0.045346385,0.634146341
7130,2018,0.54200542,0.745956302,0.013032321,0.322493225
7211,2018,0.940379404,0.745956302,0.084305675,0.81300813
7213,2018,0.788617886,0.745956302,0.052651987,0.691056911
7214,2018,0.802168022,0.745956302,0.078753272,0.796747967
7215,2018,0.943089431,0.745956302,0.068467835,0.761517615
7219,2018,0.777777778,0.745956302,0.042673888,0.615176152
7220,2018,0.888888889,0.745956302,0.06099841,0.72899729
8111,2018,0.411924119,0.745956302,0.024185854,0.468834688
8112,2018,0.688346883,0.745956302,0.034137028,0.536585366
8113,2018,0.875338753,0.745956302,0.111474805,0.864498645
8114,2018,0.650406504,0.745956302,0.049481941,0.672086721
8115,2018,0.097560976,0.745956302,0.017485134,0.401084011
8116,2018,0.333333333,0.745956302,0.01575387,0.357723577
8117,2018,0.796747967,0.745956302,0.074712752,0.777777778
8118,2018,0.279132791,0.745956302,0.014767211,0.35501355
8119,2018,0.303523035,0.745956302,0.019959194,0.433604336
8121,2018,0.639566396,0.745956302,0.034052448,0.533875339
8122,2018,0.628726287,0.745956302,0.028394668,0.501355014
8123,2018,0.45799458,0.745956302,0.018515178,0.414634146
8124,2018,0.764227642,0.745956302,0.059389967,0.720867209
8125,2018,0.300813008,0.745956302,0.136398942,0.880758808
8126,2018,0.574525745,0.745956302,0.041878687,0.612466125
8127,2018,0.490514905,0.745956302,0.020954772,0.441734417
8129,2018,0.425474255,0.745956302,0.016263283,0.382113821
8131,2018,0.276422764,0.745956302,0.027324617,0.493224932
8132,2018,0.192411924,0.745956302,0.016525928,0.387533875
8133,2018,0.807588076,0.745956302,0.155340285,0.899728997
8134,2018,0.707317073,0.745956302,0.084108255,0.810298103
8135,2018,0.12195122,0.745956302,0.002066076,0.089430894
8137,2018,0.273712737,0.745956302,0.016429435,0.384823848
8139,2018,0.691056911,0.745956302,0.062317759,0.734417344
8141,2018,0.509485095,0.745956302,0.04828237,0.66395664
8142,2018,0.249322493,0.745956302,0.00504432,0.16802168
8143,2018,0.593495935,0.745956302,0.075858528,0.785907859
8149,2018,0.10298103,0.745956302,0.010137604,0.27100271
8211,2018,0.241192412,0.745956302,0.020569889,0.43902439
8212,2018,0.132791328,0.745956302,0.003342816,0.135501355
8213,2018,0.067750678,0.745956302,0.000695216,0.010840108
8214,2018,0.257452575,0.745956302,0.002782697,0.119241192
8215,2018,0.032520325,0.745956302,0.000510733,0.008130081
8221,2018,0.029810298,0.745956302,0.001098281,0.029810298
8222,2018,0.16802168,0.745956302,0.001935495,0.08401084
8223,2018,0.403794038,0.745956302,0.006782455,0.219512195
8229,2018,0.021680217,0.745956302,0.000699297,0.013550136
8231,2018,0.905149051,0.745956302,0.082878403,0.804878049
8232,2018,0.571815718,0.745956302,0.060513115,0.726287263
8233,2018,0.238482385,0.745956302,0.033669386,0.528455285
8234,2018,0.395663957,0.745956302,0.017504804,0.403794038
8239,2018,0.504065041,0.745956302,0.019714404,0.428184282
9111,2018,0.173441734,0.745956302,0.004409449,0.154471545
9112,2018,0.219512195,0.745956302,0.008070955,0.238482385
9119,2018,0.181571816,0.745956302,0.004992422,0.165311653
9120,2018,0.059620596,0.745956302,0.001401056,0.040650407
9132,2018,0.902439024,0.745956302,0.133765936,0.87804878
9134,2018,0.401084011,0.745956302,0.011754376,0.306233062
9139,2018,0.159891599,0.745956302,0.010042217,0.268292683
9211,2018,0.338753388,0.745956302,0.034668361,0.54200542
9219,2018,0.772357724,0.745956302,0.154843549,0.89701897
9231,2018,0.433604336,0.745956302,0.03438517,0.539295393
9232,2018,0.227642276,0.745956302,0.002744878,0.116531165
9233,2018,0.06504065,0.745956302,0.001627285,0.059620596
9234,2018,0.113821138,0.745956302,0.00524859,0.176151762
9235,2018,0.203252033,0.745956302,0.007026456,0.224932249
9236,2018,0.008130081,0.745956302,5.68006E-05,0.002710027
9239,2018,0.260162602,0.745956302,0.080488075,0.799457995
9241,2018,0.360433604,0.745956302,0.078343727,0.79403794
9242,2018,0.165311653,0.745956302,0.036336383,0.558265583
9244,2018,0.004065041,0.745956302,0.000729833,0.016260163
9249,2018,0.685636856,0.745956302,0.018871241,0.417344173
9251,2018,0.151761518,0.745956302,0.002457913,0.097560976
9259,2018,0.33604336,0.745956302,0.00556689,0.192411924
9260,2018,0.485094851,0.745956302,0.013950625,0.338753388
9271,2018,0.149051491,0.745956302,0.006126606,0.211382114
9272,2018,0.081300813,0.745956302,0.001545188,0.051490515
9273,2018,0.111111111,0.745956302,0.001632911,0.062330623
9274,2018,0.398373984,0.745956302,0.002545115,0.105691057
9275,2018,0.265582656,0.745956302,0.011030645,0.2899729
9279,2018,0.157181572,0.745956302,0.00411203,0.149051491
1115,2019,0.734417344,0.720532924,0.058721381,0.699186992
1116,2019,0.246612466,0.720532924,0.452512008,0.978319783
1121,2019,0.588075881,0.720532924,0.039203467,0.555555556
1122,2019,0.254742547,0.720532924,0.015407708,0.341463415
1123,2019,0.742547425,0.720532924,0.043604384,0.577235772
1131,2019,0.837398374,0.720532924,0.042423167,0.569105691
1132,2019,0.945799458,0.720532924,0.091947081,0.826558266
1133,2019,0.796747967,0.720532924,0.051835022,0.661246612
1134,2019,0.951219512,0.720532924,0.07998045,0.777777778
1135,2019,0.731707317,0.720532924,0.032123815,0.498644986
1136,2019,0.964769648,0.720532924,0.354433276,0.962059621
1139,2019,0.74796748,0.720532924,0.044942286,0.588075881
1150,2019,0.802168022,0.720532924,0.051550595,0.653116531
1161,2019,0.859078591,0.720532924,0.050648746,0.631436314
1162,2019,0.848238482,0.720532924,0.090899079,0.821138211
1171,2019,0.623306233,0.720532924,0.040850339,0.558265583
1172,2019,0.682926829,0.720532924,0.025779111,0.449864499
1173,2019,0.544715447,0.720532924,0.032593293,0.506775068
1181,2019,0.422764228,0.720532924,0.009930803,0.254742547
1184,2019,0.463414634,0.720532924,0.011983374,0.287262873
1190,2019,0.235772358,0.720532924,0.005072348,0.176151762
1211,2019,0.303523035,0.720532924,0.011635583,0.284552846
1213,2019,0.636856369,0.720532924,0.037436718,0.54200542
1221,2019,0.509485095,0.720532924,0.016477505,0.346883469
1223,2019,0.257452575,0.720532924,0.009401536,0.238482385
1224,2019,0.352303523,0.720532924,0.006657876,0.20596206
1225,2019,0.390243902,0.720532924,0.014099573,0.317073171
1226,2019,0.921409214,0.720532924,0.033056198,0.509485095
1241,2019,0.563685637,0.720532924,0.023730965,0.425474255
1242,2019,0.092140921,0.720532924,0.001354197,0.040650407
1251,2019,0.487804878,0.720532924,0.02823543,0.479674797
1252,2019,0.046070461,0.720532924,0.001253723,0.032520325
1253,2019,0.306233062,0.720532924,0.005217405,0.178861789
1254,2019,0.474254743,0.720532924,0.057483453,0.696476965
1255,2019,0.433604336,0.720532924,0.012927748,0.306233062
1259,2019,0.696476965,0.720532924,0.05397701,0.672086721
2111,2019,0.536585366,0.720532924,0.046475366,0.601626016
2112,2019,0.62601626,0.720532924,0.064463819,0.723577236
2113,2019,0.672086721,0.720532924,0.095353284,0.834688347
2114,2019,0.612466125,0.720532924,0.030223894,0.485094851
2119,2019,0.631436314,0.720532924,0.056266447,0.688346883
2121,2019,0.691056911,0.720532924,0.19174789,0.918699187
2122,2019,0.43902439,0.720532924,0.113585651,0.861788618
2123,2019,0.525745257,0.720532924,0.212622862,0.926829268
2124,2019,0.60704607,0.720532924,0.391311229,0.972899729
2126,2019,0.712737127,0.720532924,0.299379666,0.951219512
2127,2019,0.615176152,0.720532924,0.096653807,0.840108401
2129,2019,0.655826558,0.720532924,0.15303109,0.894308943
2133,2019,0.872628726,0.720532924,0.15796324,0.899728997
2134,2019,0.937669377,0.720532924,0.285113503,0.945799458
2135,2019,0.970189702,0.720532924,0.665985915,0.994579946
2136,2019,0.910569106,0.720532924,0.92148772,0.997289973
2137,2019,0.929539295,0.720532924,1,1
2139,2019,0.91598916,0.720532924,0.601803087,0.991869919
2141,2019,0.677506775,0.720532924,0.038861145,0.547425474
2142,2019,0.634146341,0.720532924,0.049561118,0.617886179
2150,2019,0.788617886,0.720532924,0.055244691,0.682926829
2211,2019,0.482384824,0.720532924,0.014604633,0.327913279
2212,2019,0.344173442,0.720532924,0.009776761,0.25203252
2213,2019,0.365853659,0.720532924,0.004415619,0.162601626
2214,2019,0.295392954,0.720532924,0.00343136,0.138211382
2215,2019,0.214092141,0.720532924,0.003812658,0.157181572
2216,2019,0.040650407,0.720532924,0.003235721,0.119241192
2217,2019,0.311653117,0.720532924,0.014699831,0.333333333
2218,2019,0.211382114,0.720532924,0.003295199,0.12195122
2219,2019,0.417344173,0.720532924,0.012536234,0.298102981
2221,2019,0.368563686,0.720532924,0.004834403,0.170731707
2222,2019,0.124661247,0.720532924,0.003131027,0.116531165
2223,2019,0.149051491,0.720532924,0.003471529,0.140921409
2229,2019,0.39295393,0.720532924,0.00760133,0.219512195
2231,2019,0.224932249,0.720532924,0.003422478,0.135501355
2232,2019,0.325203252,0.720532924,0.003885919,0.159891599
2311,2019,0.520325203,0.720532924,0.023540256,0.422764228
2312,2019,0.279132791,0.720532924,0.008033489,0.227642276
2314,2019,0.062330623,0.720532924,0.002080792,0.073170732
2315,2019,0.143631436,0.720532924,0.00341054,0.132791328
2316,2019,0.16802168,0.720532924,0.003335507,0.127371274
2317,2019,0.558265583,0.720532924,0.019024919,0.384823848
2318,2019,0.81300813,0.720532924,0.050632998,0.628726287
2319,2019,0.37398374,0.720532924,0.012922983,0.303523035
2412,2019,0.504065041,0.720532924,0.052096411,0.666666667
2413,2019,0.238482385,0.720532924,0.007358962,0.214092141
2419,2019,0.27100271,0.720532924,0.022612215,0.409214092
2421,2019,0.87804878,0.720532924,0.037239232,0.539295393
2423,2019,0.972899729,0.720532924,0.326078736,0.953929539
2424,2019,0.777777778,0.720532924,0.071921613,0.756097561
2425,2019,0.834688347,0.720532924,0.115477882,0.864498645
2426,2019,0.764227642,0.720532924,0.150458816,0.891598916
2429,2019,0.926829268,0.720532924,0.250862824,0.937669377
2431,2019,0.905149051,0.720532924,0.343243617,0.956639566
2432,2019,0.956639566,0.720532924,0.121888609,0.867208672
2433,2019,0.192411924,0.720532924,0.014654593,0.330623306
2434,2019,0.479674797,0.720532924,0.035846354,0.536585366
2435,2019,0.650406504,0.720532924,0.35906869,0.964769648
2436,2019,0.598915989,0.720532924,0.090397419,0.815718157
